time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
286600,UAV_06,RELAY,UAV,-1336020.1,5365502.8,3169520.6,10.0.0.7,143.6,71.3
286600,UAV_07,RELAY,UAV,-1335552.5,5365435.8,3169829.1,10.0.0.8,157.3,71.3
286700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
286700,UAV_01,RELAY,UAV,-1337622.7,5364556.8,3170439.0,10.0.0.2,70.6,71.3
286700,UAV_02,RELAY,UAV,-1338242.7,5364017.4,3171085.6,10.0.0.3,328.0,71.3
286700,UAV_03,CACHE,UAV,-1336398.9,5365053.3,3170117.3,10.0.0.4,154.7,71.3
286700,UAV_04,RELAY,UAV,-1338979.5,5364557.2,3169869.6,10.0.0.5,31.6,71.3
286700,UAV_05,RELAY,UAV,-1338693.0,5363501.0,3171764.8,10.0.0.6,317.0,71.3
286700,UAV_06,RELAY,UAV,-1336021.1,5365503.2,3169519.5,10.0.0.7,143.6,71.3
286700,UAV_07,RELAY,UAV,-1335553.2,5365436.4,3169827.9,10.0.0.8,157.3,71.3
286800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
286800,UAV_01,RELAY,UAV,-1337624.0,5364556.2,3170439.4,10.0.0.2,69.3,71.3
286800,UAV_02,RELAY,UAV,-1338241.8,5364017.0,3171086.7,10.0.0.3,328.0,71.3
286800,UAV_03,CACHE,UAV,-1336399.7,5365053.8,3170116.1,10.0.0.4,154.7,71.3
286800,UAV_04,RELAY,UAV,-1338980.1,5364556.4,3169870.7,10.0.0.5,31.6,71.3
286800,UAV_05,RELAY,UAV,-1338691.9,5363500.7,3171765.8,10.0.0.6,317.0,71.3
286800,UAV_06,RELAY,UAV,-1336022.1,5365503.5,3169518.5,10.0.0.7,143.6,71.3
286800,UAV_07,RELAY,UAV,-1335553.9,5365436.9,3169826.7,10.0.0.8,157.3,71.3
286900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
286900,UAV_01,RELAY,UAV,-1337625.3,5364555.6,3170439.9,10.0.0.2,69.3,71.3
286900,UAV_02,RELAY,UAV,-1338240.9,5364016.6,3171087.8,10.0.0.3,328.0,71.3
286900,UAV_03,CACHE,UAV,-1336400.5,5365054.3,3170114.9,10.0.0.4,154.7,71.3
286900,UAV_04,RELAY,UAV,-1338980.7,5364555.6,3169871.8,10.0.0.5,31.6,71.3
286900,UAV_05,RELAY,UAV,-1338690.8,5363500.4,3171766.7,10.0.0.6,317.0,71.3
286900,UAV_06,RELAY,UAV,-1336023.1,5365503.9,3169517.4,10.0.0.7,143.6,71.3
286900,UAV_07,RELAY,UAV,-1335554.7,5365437.4,3169825.5,10.0.0.8,157.3,71.3
287000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287000,UAV_01,RELAY,UAV,-1337626.6,5364555.0,3170440.3,10.0.0.2,69.3,71.3
287000,UAV_02,RELAY,UAV,-1338240.0,5364016.2,3171088.9,10.0.0.3,326.6,71.3
287000,UAV_03,CACHE,UAV,-1336401.3,5365054.8,3170113.8,10.0.0.4,154.7,71.3
287000,UAV_04,RELAY,UAV,-1338981.3,5364554.8,3169872.9,10.0.0.5,31.6,71.3
287000,UAV_05,RELAY,UAV,-1338689.7,5363500.1,3171767.7,10.0.0.6,317.0,71.3
287000,UAV_06,RELAY,UAV,-1336024.1,5365504.3,3169516.4,10.0.0.7,143.6,71.3
287000,UAV_07,RELAY,UAV,-1335555.4,5365438.0,3169824.3,10.0.0.8,157.3,71.3
287100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287100,UAV_01,RELAY,UAV,-1337627.8,5364554.4,3170440.8,10.0.0.2,69.3,71.3
287100,UAV_02,RELAY,UAV,-1338239.0,5364015.8,3171089.9,10.0.0.3,326.6,71.3
287100,UAV_03,CACHE,UAV,-1336402.1,5365055.3,3170112.6,10.0.0.4,154.7,71.3
287100,UAV_04,RELAY,UAV,-1338982.0,5364554.0,3169874.0,10.0.0.5,31.6,71.3
287100,UAV_05,RELAY,UAV,-1338688.5,5363499.8,3171768.6,10.0.0.6,317.0,71.3
287100,UAV_06,RELAY,UAV,-1336025.1,5365504.7,3169515.4,10.0.0.7,143.6,71.3
287100,UAV_07,RELAY,UAV,-1335556.1,5365438.5,3169823.1,10.0.0.8,155.9,71.3
287200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287200,UAV_01,RELAY,UAV,-1337629.1,5364553.8,3170441.3,10.0.0.2,67.9,71.3
287200,UAV_02,RELAY,UAV,-1338238.0,5364015.3,3171091.0,10.0.0.3,326.6,71.3
287200,UAV_03,CACHE,UAV,-1336402.9,5365055.8,3170111.4,10.0.0.4,154.7,71.3
287200,UAV_04,RELAY,UAV,-1338982.6,5364553.2,3169875.2,10.0.0.5,31.6,71.3
287200,UAV_05,RELAY,UAV,-1338687.4,5363499.6,3171769.6,10.0.0.6,317.0,71.3
287200,UAV_06,RELAY,UAV,-1336026.1,5365505.0,3169514.3,10.0.0.7,142.3,71.3
287200,UAV_07,RELAY,UAV,-1335556.9,5365439.0,3169821.9,10.0.0.8,155.9,71.3
287300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287300,UAV_01,RELAY,UAV,-1337630.4,5364553.2,3170441.8,10.0.0.2,67.9,71.3
287300,UAV_02,RELAY,UAV,-1338237.1,5364014.9,3171092.1,10.0.0.3,326.6,71.3
287300,UAV_03,CACHE,UAV,-1336403.6,5365056.3,3170110.2,10.0.0.4,154.7,71.3
287300,UAV_04,RELAY,UAV,-1338983.2,5364552.4,3169876.3,10.0.0.5,31.6,71.3
287300,UAV_05,RELAY,UAV,-1338686.3,5363499.3,3171770.5,10.0.0.6,317.0,71.3
287300,UAV_06,RELAY,UAV,-1336027.2,5365505.4,3169513.3,10.0.0.7,142.3,71.3
287300,UAV_07,RELAY,UAV,-1335557.7,5365439.5,3169820.7,10.0.0.8,155.9,71.3
287400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287400,UAV_01,RELAY,UAV,-1337631.7,5364552.6,3170442.3,10.0.0.2,67.9,71.3
287400,UAV_02,RELAY,UAV,-1338236.1,5364014.5,3171093.2,10.0.0.3,326.6,71.3
287400,UAV_03,CACHE,UAV,-1336404.4,5365056.8,3170109.1,10.0.0.4,153.4,71.3
287400,UAV_04,RELAY,UAV,-1338983.8,5364551.6,3169877.4,10.0.0.5,31.6,71.3
287400,UAV_05,RELAY,UAV,-1338685.2,5363499.0,3171771.5,10.0.0.6,317.0,71.3
287400,UAV_06,RELAY,UAV,-1336028.2,5365505.7,3169512.3,10.0.0.7,142.3,71.3
287400,UAV_07,RELAY,UAV,-1335558.4,5365440.0,3169819.5,10.0.0.8,155.9,71.3
287500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287500,UAV_01,RELAY,UAV,-1337633.0,5364552.0,3170442.7,10.0.0.2,66.5,71.2
287500,UAV_02,RELAY,UAV,-1338235.2,5364014.1,3171094.3,10.0.0.3,326.6,71.2
287500,UAV_03,CACHE,UAV,-1336405.2,5365057.3,3170107.9,10.0.0.4,153.4,71.2
287500,UAV_04,RELAY,UAV,-1338984.4,5364550.8,3169878.5,10.0.0.5,31.6,71.2
287500,UAV_05,RELAY,UAV,-1338684.0,5363498.7,3171772.4,10.0.0.6,315.6,71.2
287500,UAV_06,RELAY,UAV,-1336029.2,5365506.1,3169511.2,10.0.0.7,142.3,71.2
287500,UAV_07,RELAY,UAV,-1335559.2,5365440.5,3169818.3,10.0.0.8,155.9,71.2
287600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287600,UAV_01,RELAY,UAV,-1337634.2,5364551.3,3170443.3,10.0.0.2,66.5,71.2
287600,UAV_02,RELAY,UAV,-1338234.2,5364013.7,3171095.4,10.0.0.3,326.6,71.2
287600,UAV_03,CACHE,UAV,-1336406.1,5365057.8,3170106.7,10.0.0.4,153.4,71.2
287600,UAV_04,RELAY,UAV,-1338985.0,5364550.0,3169879.6,10.0.0.5,31.6,71.2
287600,UAV_05,RELAY,UAV,-1338682.9,5363498.5,3171773.3,10.0.0.6,315.6,71.2
287600,UAV_06,RELAY,UAV,-1336030.3,5365506.4,3169510.2,10.0.0.7,142.3,71.2
287600,UAV_07,RELAY,UAV,-1335559.9,5365441.1,3169817.1,10.0.0.8,155.9,71.2
287700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287700,UAV_01,RELAY,UAV,-1337635.5,5364550.7,3170443.8,10.0.0.2,66.5,71.2
287700,UAV_02,RELAY,UAV,-1338233.3,5364013.3,3171096.4,10.0.0.3,326.6,71.2
287700,UAV_03,CACHE,UAV,-1336406.9,5365058.3,3170105.6,10.0.0.4,153.4,71.2
287700,UAV_04,RELAY,UAV,-1338985.6,5364549.1,3169880.7,10.0.0.5,31.6,71.2
287700,UAV_05,RELAY,UAV,-1338681.7,5363498.2,3171774.3,10.0.0.6,315.6,71.2
287700,UAV_06,RELAY,UAV,-1336031.3,5365506.8,3169509.2,10.0.0.7,142.3,71.2
287700,UAV_07,RELAY,UAV,-1335560.7,5365441.6,3169816.0,10.0.0.8,155.9,71.2
287800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287800,UAV_01,RELAY,UAV,-1337636.8,5364550.1,3170444.3,10.0.0.2,66.5,71.2
287800,UAV_02,RELAY,UAV,-1338232.3,5364012.9,3171097.5,10.0.0.3,326.6,71.2
287800,UAV_03,CACHE,UAV,-1336407.7,5365058.8,3170104.4,10.0.0.4,153.4,71.2
287800,UAV_04,RELAY,UAV,-1338986.2,5364548.3,3169881.8,10.0.0.5,31.6,71.2
287800,UAV_05,RELAY,UAV,-1338680.6,5363497.9,3171775.2,10.0.0.6,315.6,71.2
287800,UAV_06,RELAY,UAV,-1336032.4,5365507.1,3169508.1,10.0.0.7,142.3,71.2
287800,UAV_07,RELAY,UAV,-1335561.5,5365442.1,3169814.8,10.0.0.8,155.9,71.2
287900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
287900,UAV_01,RELAY,UAV,-1337638.0,5364549.5,3170444.8,10.0.0.2,65.1,71.2
287900,UAV_02,RELAY,UAV,-1338231.4,5364012.5,3171098.6,10.0.0.3,326.6,71.2
287900,UAV_03,CACHE,UAV,-1336408.5,5365059.3,3170103.3,10.0.0.4,153.4,71.2
287900,UAV_04,RELAY,UAV,-1338986.8,5364547.5,3169882.9,10.0.0.5,31.6,71.2
287900,UAV_05,RELAY,UAV,-1338679.4,5363497.7,3171776.1,10.0.0.6,315.6,71.2
287900,UAV_06,RELAY,UAV,-1336033.4,5365507.5,3169507.1,10.0.0.7,142.3,71.2
287900,UAV_07,RELAY,UAV,-1335562.2,5365442.6,3169813.6,10.0.0.8,155.9,71.2
288000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288000,UAV_01,RELAY,UAV,-1337639.3,5364548.8,3170445.4,10.0.0.2,65.1,71.2
288000,UAV_02,RELAY,UAV,-1338230.4,5364012.1,3171099.7,10.0.0.3,326.6,71.2
288000,UAV_03,CACHE,UAV,-1336409.3,5365059.7,3170102.1,10.0.0.4,153.4,71.2
288000,UAV_04,RELAY,UAV,-1338987.4,5364546.7,3169884.0,10.0.0.5,31.6,71.2
288000,UAV_05,RELAY,UAV,-1338678.3,5363497.4,3171777.0,10.0.0.6,315.6,71.2
288000,UAV_06,RELAY,UAV,-1336034.4,5365507.8,3169506.1,10.0.0.7,142.3,71.2
288000,UAV_07,RELAY,UAV,-1335563.0,5365443.1,3169812.4,10.0.0.8,155.9,71.2
288100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288100,UAV_01,RELAY,UAV,-1337640.5,5364548.2,3170445.9,10.0.0.2,65.1,71.2
288100,UAV_02,RELAY,UAV,-1338229.5,5364011.7,3171100.8,10.0.0.3,326.6,71.2
288100,UAV_03,CACHE,UAV,-1336410.1,5365060.2,3170100.9,10.0.0.4,153.4,71.2
288100,UAV_04,RELAY,UAV,-1338988.0,5364545.9,3169885.1,10.0.0.5,31.6,71.2
288100,UAV_05,RELAY,UAV,-1338677.1,5363497.1,3171778.0,10.0.0.6,315.6,71.2
288100,UAV_06,RELAY,UAV,-1336035.5,5365508.2,3169505.1,10.0.0.7,142.3,71.2
288100,UAV_07,RELAY,UAV,-1335563.7,5365443.6,3169811.2,10.0.0.8,155.9,71.2
288200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288200,UAV_01,RELAY,UAV,-1337641.8,5364547.6,3170446.5,10.0.0.2,65.1,71.2
288200,UAV_02,RELAY,UAV,-1338228.5,5364011.3,3171101.9,10.0.0.3,326.6,71.2
288200,UAV_03,CACHE,UAV,-1336410.9,5365060.7,3170099.8,10.0.0.4,153.4,71.2
288200,UAV_04,RELAY,UAV,-1338988.7,5364545.1,3169886.2,10.0.0.5,31.6,71.2
288200,UAV_05,RELAY,UAV,-1338676.0,5363496.9,3171778.9,10.0.0.6,315.6,71.2
288200,UAV_06,RELAY,UAV,-1336036.5,5365508.6,3169504.0,10.0.0.7,142.3,71.2
288200,UAV_07,RELAY,UAV,-1335564.5,5365444.2,3169810.0,10.0.0.8,155.9,71.2
288300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288300,UAV_01,RELAY,UAV,-1337643.0,5364546.9,3170447.0,10.0.0.2,63.8,71.2
288300,UAV_02,RELAY,UAV,-1338227.6,5364010.9,3171103.0,10.0.0.3,326.6,71.2
288300,UAV_03,CACHE,UAV,-1336411.8,5365061.2,3170098.6,10.0.0.4,153.4,71.2
288300,UAV_04,RELAY,UAV,-1338989.3,5364544.3,3169887.3,10.0.0.5,31.6,71.2
288300,UAV_05,RELAY,UAV,-1338674.8,5363496.6,3171779.8,10.0.0.6,315.6,71.2
288300,UAV_06,RELAY,UAV,-1336037.5,5365508.9,3169503.0,10.0.0.7,142.3,71.2
288300,UAV_07,RELAY,UAV,-1335565.3,5365444.7,3169808.8,10.0.0.8,155.9,71.2
288400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288400,UAV_01,RELAY,UAV,-1337644.2,5364546.3,3170447.6,10.0.0.2,63.8,71.2
288400,UAV_02,RELAY,UAV,-1338226.6,5364010.5,3171104.0,10.0.0.3,326.6,71.2
288400,UAV_03,CACHE,UAV,-1336412.6,5365061.7,3170097.5,10.0.0.4,153.4,71.2
288400,UAV_04,RELAY,UAV,-1338989.9,5364543.5,3169888.4,10.0.0.5,31.6,71.2
288400,UAV_05,RELAY,UAV,-1338673.7,5363496.3,3171780.8,10.0.0.6,315.6,71.2
288400,UAV_06,RELAY,UAV,-1336038.6,5365509.3,3169502.0,10.0.0.7,142.3,71.2
288400,UAV_07,RELAY,UAV,-1335566.0,5365445.2,3169807.7,10.0.0.8,155.9,71.2
288500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288500,UAV_01,RELAY,UAV,-1337645.4,5364545.6,3170448.2,10.0.0.2,63.8,71.2
288500,UAV_02,RELAY,UAV,-1338225.7,5364010.0,3171105.1,10.0.0.3,326.6,71.2
288500,UAV_03,CACHE,UAV,-1336413.4,5365062.2,3170096.3,10.0.0.4,153.4,71.2
288500,UAV_04,RELAY,UAV,-1338990.5,5364542.7,3169889.5,10.0.0.5,31.6,71.2
288500,UAV_05,RELAY,UAV,-1338672.5,5363496.1,3171781.7,10.0.0.6,315.6,71.2
288500,UAV_06,RELAY,UAV,-1336039.6,5365509.6,3169501.0,10.0.0.7,142.3,71.2
288500,UAV_07,RELAY,UAV,-1335566.8,5365445.7,3169806.5,10.0.0.8,155.9,71.2
288600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288600,UAV_01,RELAY,UAV,-1337646.7,5364545.0,3170448.7,10.0.0.2,63.8,71.1
288600,UAV_02,RELAY,UAV,-1338224.7,5364009.7,3171106.2,10.0.0.3,325.2,71.1
288600,UAV_03,CACHE,UAV,-1336414.2,5365062.7,3170095.1,10.0.0.4,153.4,71.1
288600,UAV_04,RELAY,UAV,-1338991.1,5364541.9,3169890.6,10.0.0.5,31.6,71.1
288600,UAV_05,RELAY,UAV,-1338671.4,5363495.8,3171782.6,10.0.0.6,315.6,71.1
288600,UAV_06,RELAY,UAV,-1336040.6,5365510.0,3169499.9,10.0.0.7,142.3,71.1
288600,UAV_07,RELAY,UAV,-1335567.5,5365446.2,3169805.3,10.0.0.8,155.9,71.1
288700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288700,UAV_01,RELAY,UAV,-1337647.9,5364544.3,3170449.3,10.0.0.2,62.4,71.1
288700,UAV_02,RELAY,UAV,-1338223.7,5364009.3,3171107.3,10.0.0.3,325.2,71.1
288700,UAV_03,CACHE,UAV,-1336415.0,5365063.2,3170094.0,10.0.0.4,153.4,71.1
288700,UAV_04,RELAY,UAV,-1338991.7,5364541.0,3169891.7,10.0.0.5,31.6,71.1
288700,UAV_05,RELAY,UAV,-1338670.2,5363495.5,3171783.5,10.0.0.6,315.6,71.1
288700,UAV_06,RELAY,UAV,-1336041.7,5365510.3,3169498.9,10.0.0.7,142.3,71.1
288700,UAV_07,RELAY,UAV,-1335568.3,5365446.7,3169804.1,10.0.0.8,155.9,71.1
288800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288800,UAV_01,RELAY,UAV,-1337649.1,5364543.7,3170449.9,10.0.0.2,62.4,71.1
288800,UAV_02,RELAY,UAV,-1338222.7,5364008.9,3171108.3,10.0.0.3,325.2,71.1
288800,UAV_03,CACHE,UAV,-1336415.8,5365063.6,3170092.8,10.0.0.4,153.4,71.1
288800,UAV_04,RELAY,UAV,-1338992.3,5364540.2,3169892.8,10.0.0.5,31.6,71.1
288800,UAV_05,RELAY,UAV,-1338669.1,5363495.3,3171784.5,10.0.0.6,315.6,71.1
288800,UAV_06,RELAY,UAV,-1336042.7,5365510.7,3169497.9,10.0.0.7,142.3,71.1
288800,UAV_07,RELAY,UAV,-1335569.1,5365447.3,3169802.9,10.0.0.8,155.9,71.1
288900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
288900,UAV_01,RELAY,UAV,-1337650.3,5364543.0,3170450.5,10.0.0.2,62.4,71.1
288900,UAV_02,RELAY,UAV,-1338221.8,5364008.5,3171109.4,10.0.0.3,325.2,71.1
288900,UAV_03,CACHE,UAV,-1336416.6,5365064.1,3170091.6,10.0.0.4,153.4,71.1
288900,UAV_04,RELAY,UAV,-1338992.9,5364539.4,3169894.0,10.0.0.5,31.6,71.1
288900,UAV_05,RELAY,UAV,-1338667.9,5363495.0,3171785.4,10.0.0.6,315.6,71.1
288900,UAV_06,RELAY,UAV,-1336043.7,5365511.0,3169496.8,10.0.0.7,142.3,71.1
288900,UAV_07,RELAY,UAV,-1335569.8,5365447.8,3169801.7,10.0.0.8,155.9,71.1
289000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289000,UAV_01,RELAY,UAV,-1337651.5,5364542.3,3170451.1,10.0.0.2,62.4,71.1
289000,UAV_02,RELAY,UAV,-1338220.8,5364008.1,3171110.5,10.0.0.3,325.2,71.1
289000,UAV_03,CACHE,UAV,-1336417.5,5365064.6,3170090.5,10.0.0.4,153.4,71.1
289000,UAV_04,RELAY,UAV,-1338993.5,5364538.6,3169895.1,10.0.0.5,31.6,71.1
289000,UAV_05,RELAY,UAV,-1338666.8,5363494.7,3171786.3,10.0.0.6,315.6,71.1
289000,UAV_06,RELAY,UAV,-1336044.8,5365511.4,3169495.8,10.0.0.7,142.3,71.1
289000,UAV_07,RELAY,UAV,-1335570.6,5365448.3,3169800.5,10.0.0.8,155.9,71.1
289100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289100,UAV_01,RELAY,UAV,-1337652.7,5364541.7,3170451.8,10.0.0.2,61.0,71.1
289100,UAV_02,RELAY,UAV,-1338219.8,5364007.7,3171111.5,10.0.0.3,325.2,71.1
289100,UAV_03,CACHE,UAV,-1336418.3,5365065.1,3170089.3,10.0.0.4,153.4,71.1
289100,UAV_04,RELAY,UAV,-1338994.1,5364537.8,3169896.2,10.0.0.5,31.6,71.1
289100,UAV_05,RELAY,UAV,-1338665.6,5363494.5,3171787.3,10.0.0.6,315.6,71.1
289100,UAV_06,RELAY,UAV,-1336045.8,5365511.7,3169494.8,10.0.0.7,142.3,71.1
289100,UAV_07,RELAY,UAV,-1335571.3,5365448.8,3169799.4,10.0.0.8,155.9,71.1
289200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289200,UAV_01,RELAY,UAV,-1337653.9,5364541.0,3170452.4,10.0.0.2,61.0,71.1
289200,UAV_02,RELAY,UAV,-1338218.8,5364007.3,3171112.6,10.0.0.3,325.2,71.1
289200,UAV_03,CACHE,UAV,-1336419.1,5365065.6,3170088.2,10.0.0.4,153.4,71.1
289200,UAV_04,RELAY,UAV,-1338994.7,5364537.0,3169897.3,10.0.0.5,30.3,71.1
289200,UAV_05,RELAY,UAV,-1338664.5,5363494.2,3171788.2,10.0.0.6,315.6,71.1
289200,UAV_06,RELAY,UAV,-1336046.8,5365512.1,3169493.8,10.0.0.7,142.3,71.1
289200,UAV_07,RELAY,UAV,-1335572.1,5365449.3,3169798.2,10.0.0.8,155.9,71.1
289300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289300,UAV_01,RELAY,UAV,-1337655.0,5364540.3,3170453.0,10.0.0.2,61.0,71.1
289300,UAV_02,RELAY,UAV,-1338217.8,5364006.9,3171113.7,10.0.0.3,325.2,71.1
289300,UAV_03,CACHE,UAV,-1336419.9,5365066.1,3170087.0,10.0.0.4,153.4,71.1
289300,UAV_04,RELAY,UAV,-1338995.3,5364536.2,3169898.4,10.0.0.5,30.3,71.1
289300,UAV_05,RELAY,UAV,-1338663.3,5363493.9,3171789.1,10.0.0.6,315.6,71.1
289300,UAV_06,RELAY,UAV,-1336047.9,5365512.4,3169492.7,10.0.0.7,142.3,71.1
289300,UAV_07,RELAY,UAV,-1335572.8,5365449.8,3169797.0,10.0.0.8,155.9,71.1
289400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289400,UAV_01,RELAY,UAV,-1337656.2,5364539.7,3170453.7,10.0.0.2,59.6,71.1
289400,UAV_02,RELAY,UAV,-1338216.9,5364006.5,3171114.7,10.0.0.3,325.2,71.1
289400,UAV_03,CACHE,UAV,-1336420.7,5365066.6,3170085.8,10.0.0.4,153.4,71.1
289400,UAV_04,RELAY,UAV,-1338995.9,5364535.4,3169899.5,10.0.0.5,30.3,71.1
289400,UAV_05,RELAY,UAV,-1338662.2,5363493.7,3171790.0,10.0.0.6,315.6,71.1
289400,UAV_06,RELAY,UAV,-1336048.9,5365512.8,3169491.7,10.0.0.7,142.3,71.1
289400,UAV_07,RELAY,UAV,-1335573.6,5365450.4,3169795.8,10.0.0.8,155.9,71.1
289500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289500,UAV_01,RELAY,UAV,-1337657.4,5364539.0,3170454.3,10.0.0.2,59.6,71.0
289500,UAV_02,RELAY,UAV,-1338215.9,5364006.1,3171115.8,10.0.0.3,325.2,71.0
289500,UAV_03,CACHE,UAV,-1336421.5,5365067.1,3170084.7,10.0.0.4,153.4,71.0
289500,UAV_04,RELAY,UAV,-1338996.5,5364534.6,3169900.6,10.0.0.5,30.3,71.0
289500,UAV_05,RELAY,UAV,-1338661.1,5363493.4,3171791.0,10.0.0.6,315.6,71.0
289500,UAV_06,RELAY,UAV,-1336049.9,5365513.1,3169490.7,10.0.0.7,142.3,71.0
289500,UAV_07,RELAY,UAV,-1335574.4,5365450.9,3169794.6,10.0.0.8,155.9,71.0
289600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289600,UAV_01,RELAY,UAV,-1337658.6,5364538.3,3170455.0,10.0.0.2,59.6,71.0
289600,UAV_02,RELAY,UAV,-1338214.9,5364005.7,3171116.9,10.0.0.3,325.2,71.0
289600,UAV_03,CACHE,UAV,-1336422.4,5365067.5,3170083.5,10.0.0.4,152.0,71.0
289600,UAV_04,RELAY,UAV,-1338997.0,5364533.7,3169901.8,10.0.0.5,30.3,71.0
289600,UAV_05,RELAY,UAV,-1338659.9,5363493.1,3171791.9,10.0.0.6,315.6,71.0
289600,UAV_06,RELAY,UAV,-1336051.0,5365513.5,3169489.7,10.0.0.7,142.3,71.0
289600,UAV_07,RELAY,UAV,-1335575.1,5365451.4,3169793.4,10.0.0.8,155.9,71.0
289700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289700,UAV_01,RELAY,UAV,-1337659.7,5364537.6,3170455.6,10.0.0.2,59.6,71.0
289700,UAV_02,RELAY,UAV,-1338213.9,5364005.4,3171117.9,10.0.0.3,325.2,71.0
289700,UAV_03,CACHE,UAV,-1336423.2,5365068.0,3170082.4,10.0.0.4,152.0,71.0
289700,UAV_04,RELAY,UAV,-1338997.6,5364532.9,3169902.9,10.0.0.5,30.3,71.0
289700,UAV_05,RELAY,UAV,-1338658.8,5363492.9,3171792.8,10.0.0.6,315.6,71.0
289700,UAV_06,RELAY,UAV,-1336052.0,5365513.9,3169488.6,10.0.0.7,142.3,71.0
289700,UAV_07,RELAY,UAV,-1335575.9,5365451.9,3169792.2,10.0.0.8,155.9,71.0
289800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289800,UAV_01,RELAY,UAV,-1337660.9,5364536.9,3170456.3,10.0.0.2,58.3,71.0
289800,UAV_02,RELAY,UAV,-1338212.9,5364005.0,3171119.0,10.0.0.3,325.2,71.0
289800,UAV_03,CACHE,UAV,-1336424.0,5365068.5,3170081.2,10.0.0.4,152.0,71.0
289800,UAV_04,RELAY,UAV,-1338998.2,5364532.1,3169904.0,10.0.0.5,30.3,71.0
289800,UAV_05,RELAY,UAV,-1338657.6,5363492.6,3171793.8,10.0.0.6,315.6,71.0
289800,UAV_06,RELAY,UAV,-1336053.0,5365514.2,3169487.6,10.0.0.7,142.3,71.0
289800,UAV_07,RELAY,UAV,-1335576.6,5365452.4,3169791.1,10.0.0.8,155.9,71.0
289900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
289900,UAV_01,RELAY,UAV,-1337662.0,5364536.2,3170457.0,10.0.0.2,58.3,71.0
289900,UAV_02,RELAY,UAV,-1338212.0,5364004.6,3171120.1,10.0.0.3,325.2,71.0
289900,UAV_03,CACHE,UAV,-1336424.9,5365069.0,3170080.1,10.0.0.4,152.0,71.0
289900,UAV_04,RELAY,UAV,-1338998.8,5364531.3,3169905.1,10.0.0.5,30.3,71.0
